Updated At, updated On, Light Intencity
5/26/2025, 7:48:23 AM,34.00
5/26/2025, 7:48:33 AM,28.00
5/26/2025, 7:48:43 AM,38.00
5/26/2025, 7:48:53 AM,41.00
5/26/2025, 7:49:03 AM,31.00
5/26/2025, 7:49:13 AM,38.00
5/26/2025, 7:49:23 AM,27.00
5/26/2025, 7:49:34 AM,30.00
5/26/2025, 7:49:44 AM,19.00
5/26/2025, 7:49:54 AM,34.00
5/26/2025, 7:50:04 AM,28.00
5/26/2025, 7:50:14 AM,26.00
5/26/2025, 7:50:24 AM,25.00
5/26/2025, 7:50:35 AM,23.00
5/26/2025, 7:50:45 AM,20.00
5/26/2025, 7:50:55 AM,17.00
5/26/2025, 7:51:05 AM,17.00
5/26/2025, 7:51:15 AM,17.00
5/26/2025, 7:51:25 AM,9.00
5/26/2025, 7:51:35 AM,15.00
5/26/2025, 7:51:45 AM,13.00
5/26/2025, 7:51:55 AM,13.00
5/26/2025, 7:52:06 AM,10.00
5/26/2025, 7:52:16 AM,14.00
5/26/2025, 7:52:26 AM,5.00
5/26/2025, 7:52:36 AM,13.00
5/26/2025, 7:52:46 AM,3.00
5/26/2025, 7:52:56 AM,10.00
5/26/2025, 7:53:06 AM,9.00
5/26/2025, 7:53:17 AM,16.00
5/26/2025, 7:53:27 AM,10.00
5/26/2025, 7:53:37 AM,13.00
5/26/2025, 7:53:47 AM,7.00
5/26/2025, 7:53:57 AM,9.00
5/26/2025, 7:54:07 AM,0.00
5/26/2025, 7:54:18 AM,10.00
5/26/2025, 7:54:28 AM,11.00
5/26/2025, 7:54:38 AM,4.00
5/26/2025, 7:54:48 AM,9.00
5/26/2025, 7:54:58 AM,12.00
5/26/2025, 7:55:08 AM,6.00
5/26/2025, 7:55:18 AM,3.00
5/26/2025, 7:55:28 AM,16.00
5/26/2025, 7:55:39 AM,17.00
5/26/2025, 7:55:49 AM,14.00
5/26/2025, 7:55:59 AM,19.00
5/26/2025, 7:56:09 AM,26.00
5/26/2025, 7:56:19 AM,27.00
5/26/2025, 7:56:29 AM,36.00
5/26/2025, 7:56:39 AM,32.00
5/26/2025, 7:56:50 AM,34.00
5/26/2025, 7:57:00 AM,39.00
5/26/2025, 7:57:10 AM,32.00
5/26/2025, 7:57:20 AM,45.00
5/26/2025, 7:57:30 AM,42.00
5/26/2025, 7:57:40 AM,47.00
5/26/2025, 7:57:51 AM,48.00
5/26/2025, 7:58:01 AM,48.00
5/26/2025, 7:58:11 AM,50.00
5/26/2025, 7:58:21 AM,51.00
5/26/2025, 7:58:31 AM,69.00
5/26/2025, 7:58:41 AM,62.00
5/26/2025, 7:58:51 AM,62.00
5/26/2025, 7:59:02 AM,77.00
5/26/2025, 7:59:12 AM,131.00
5/26/2025, 7:59:22 AM,95.00
5/26/2025, 7:59:32 AM,86.00
5/26/2025, 7:59:42 AM,85.00
5/26/2025, 7:59:52 AM,92.00
5/26/2025, 8:00:03 AM,114.00
5/26/2025, 8:00:13 AM,154.00
5/26/2025, 8:00:23 AM,449.00
5/26/2025, 8:00:33 AM,628.00
5/26/2025, 8:00:43 AM,382.00
5/26/2025, 8:00:53 AM,341.00
5/26/2025, 8:01:04 AM,211.00
5/26/2025, 8:01:14 AM,152.00
5/26/2025, 8:01:24 AM,151.00
5/26/2025, 8:01:34 AM,156.00
5/26/2025, 8:01:44 AM,141.00
5/26/2025, 8:01:54 AM,149.00
5/26/2025, 8:02:04 AM,144.00
5/26/2025, 8:02:15 AM,145.00
5/26/2025, 8:02:25 AM,144.00
5/26/2025, 8:02:35 AM,144.00
5/26/2025, 8:02:45 AM,133.00
5/26/2025, 8:02:55 AM,142.00
5/26/2025, 8:03:05 AM,137.00
5/26/2025, 8:03:16 AM,137.00
5/26/2025, 8:03:26 AM,135.00
5/26/2025, 8:03:36 AM,135.00
5/26/2025, 8:03:46 AM,134.00
5/26/2025, 8:03:56 AM,134.00
5/26/2025, 8:04:06 AM,139.00
5/26/2025, 8:04:17 AM,138.00
5/26/2025, 8:04:27 AM,132.00
5/26/2025, 8:04:37 AM,135.00
5/26/2025, 8:04:47 AM,135.00
5/26/2025, 8:04:57 AM,141.00
5/26/2025, 8:05:07 AM,144.00
5/26/2025, 8:05:17 AM,144.00
5/26/2025, 8:05:27 AM,144.00
5/26/2025, 8:05:38 AM,145.00
5/26/2025, 8:05:48 AM,149.00
5/26/2025, 8:05:58 AM,153.00
5/26/2025, 8:06:08 AM,150.00
5/26/2025, 8:06:18 AM,155.00
5/26/2025, 8:06:28 AM,158.00
5/26/2025, 8:06:39 AM,162.00
5/26/2025, 8:06:49 AM,167.00
5/26/2025, 8:06:59 AM,174.00
5/26/2025, 8:07:09 AM,176.00
5/26/2025, 8:07:19 AM,183.00
5/26/2025, 8:07:29 AM,192.00
5/26/2025, 8:07:39 AM,191.00
5/26/2025, 8:07:50 AM,205.00
5/26/2025, 8:08:00 AM,211.00
5/26/2025, 8:08:10 AM,219.00
5/26/2025, 8:08:20 AM,209.00
5/26/2025, 8:08:30 AM,234.00
5/26/2025, 8:08:40 AM,237.00
5/26/2025, 8:08:50 AM,245.00
5/26/2025, 8:09:01 AM,256.00
5/26/2025, 8:09:11 AM,265.00
5/26/2025, 8:09:21 AM,258.00
5/26/2025, 8:09:31 AM,287.00
5/26/2025, 8:09:41 AM,301.00
5/26/2025, 8:09:51 AM,323.00
5/26/2025, 8:10:02 AM,343.00
5/26/2025, 8:10:12 AM,368.00
5/26/2025, 8:10:22 AM,576.00
5/26/2025, 8:10:32 AM,797.00
5/26/2025, 8:10:42 AM,329.00
5/26/2025, 8:10:52 AM,311.00
5/26/2025, 8:11:03 AM,299.00
5/26/2025, 8:11:13 AM,290.00
5/26/2025, 8:11:23 AM,267.00
5/26/2025, 8:11:33 AM,275.00
5/26/2025, 8:11:43 AM,275.00
5/26/2025, 8:11:53 AM,272.00
5/26/2025, 8:12:03 AM,257.00
5/26/2025, 8:12:14 AM,270.00
5/26/2025, 8:12:24 AM,269.00
5/26/2025, 8:12:34 AM,262.00
5/26/2025, 8:12:44 AM,256.00
5/26/2025, 8:12:54 AM,253.00
5/26/2025, 8:13:04 AM,226.00
5/26/2025, 8:13:15 AM,240.00
5/26/2025, 8:13:25 AM,229.00
5/26/2025, 8:13:35 AM,225.00
5/26/2025, 8:13:45 AM,211.00
5/26/2025, 8:13:55 AM,208.00
5/26/2025, 8:14:05 AM,201.00
5/26/2025, 8:14:15 AM,198.00
5/26/2025, 8:14:26 AM,192.00
5/26/2025, 8:14:36 AM,193.00
5/26/2025, 8:14:46 AM,170.00
5/26/2025, 8:14:56 AM,178.00
5/26/2025, 8:15:06 AM,177.00
5/26/2025, 8:15:16 AM,176.00
5/26/2025, 8:15:26 AM,173.00
5/26/2025, 8:15:36 AM,171.00
5/26/2025, 8:15:47 AM,169.00
5/26/2025, 8:15:57 AM,165.00
5/26/2025, 8:16:07 AM,159.00
5/26/2025, 8:16:17 AM,161.00
5/26/2025, 8:16:27 AM,144.00
5/26/2025, 8:16:37 AM,157.00
5/26/2025, 8:16:48 AM,154.00
5/26/2025, 8:16:58 AM,144.00
5/26/2025, 8:17:08 AM,155.00
5/26/2025, 8:17:18 AM,157.00
5/26/2025, 8:17:28 AM,157.00
5/26/2025, 8:17:38 AM,158.00
5/26/2025, 8:17:49 AM,157.00
5/26/2025, 8:17:59 AM,161.00
5/26/2025, 8:18:09 AM,146.00
5/26/2025, 8:18:19 AM,160.00
5/26/2025, 8:18:29 AM,158.00
5/26/2025, 8:18:39 AM,158.00
5/26/2025, 8:18:49 AM,154.00
5/26/2025, 8:19:00 AM,150.00
5/26/2025, 8:19:10 AM,139.00
5/26/2025, 8:19:20 AM,156.00
5/26/2025, 8:19:30 AM,151.00
5/26/2025, 8:19:40 AM,150.00
5/26/2025, 8:19:50 AM,140.00
5/26/2025, 8:20:00 AM,150.00
5/26/2025, 8:20:11 AM,160.00
5/26/2025, 8:20:21 AM,175.00
5/26/2025, 8:20:31 AM,181.00
5/26/2025, 8:20:41 AM,199.00
5/26/2025, 8:20:51 AM,396.00
5/26/2025, 8:21:01 AM,272.00
5/26/2025, 8:21:11 AM,188.00
5/26/2025, 8:21:22 AM,204.00
5/26/2025, 8:21:32 AM,256.00
5/26/2025, 8:21:42 AM,211.00
5/26/2025, 8:21:52 AM,165.00
5/26/2025, 8:22:02 AM,158.00
5/26/2025, 8:22:12 AM,149.00
5/26/2025, 8:22:22 AM,143.00
5/26/2025, 8:22:33 AM,126.00
5/26/2025, 8:22:43 AM,130.00
5/26/2025, 8:22:53 AM,122.00
5/26/2025, 8:23:03 AM,106.00
5/26/2025, 8:23:13 AM,107.00
5/26/2025, 8:23:23 AM,109.00
5/26/2025, 8:23:34 AM,103.00
5/26/2025, 8:23:44 AM,102.00
5/26/2025, 8:23:54 AM,100.00
5/26/2025, 8:24:04 AM,101.00
5/26/2025, 8:24:14 AM,101.00
5/26/2025, 8:24:24 AM,107.00
5/26/2025, 8:24:34 AM,108.00
5/26/2025, 8:24:45 AM,103.00
5/26/2025, 8:24:55 AM,118.00
5/26/2025, 8:25:05 AM,112.00
5/26/2025, 8:25:15 AM,119.00
5/26/2025, 8:25:25 AM,117.00
5/26/2025, 8:25:35 AM,122.00
5/26/2025, 8:25:45 AM,128.00
5/26/2025, 8:25:56 AM,135.00
5/26/2025, 8:26:06 AM,150.00
5/26/2025, 8:26:16 AM,169.00
5/26/2025, 8:26:26 AM,152.00
5/26/2025, 8:26:36 AM,149.00
5/26/2025, 8:26:46 AM,149.00
5/26/2025, 8:26:57 AM,144.00
5/26/2025, 8:27:07 AM,141.00
5/26/2025, 8:27:17 AM,139.00
5/26/2025, 8:27:27 AM,131.00
5/26/2025, 8:27:37 AM,128.00
5/26/2025, 8:27:48 AM,125.00
5/26/2025, 8:27:58 AM,121.00
5/26/2025, 8:28:08 AM,107.00
5/26/2025, 8:28:18 AM,118.00
5/26/2025, 8:28:28 AM,119.00
5/26/2025, 8:28:38 AM,117.00
5/26/2025, 8:28:49 AM,118.00
5/26/2025, 8:28:59 AM,116.00
5/26/2025, 8:29:09 AM,117.00
5/26/2025, 8:29:19 AM,121.00
5/26/2025, 8:29:29 AM,122.00
5/26/2025, 8:29:39 AM,125.00
5/26/2025, 8:29:50 AM,122.00
5/26/2025, 8:30:00 AM,128.00
5/26/2025, 8:30:10 AM,131.00
5/26/2025, 8:30:20 AM,133.00
5/26/2025, 8:30:30 AM,124.00
5/26/2025, 8:30:40 AM,133.00
5/26/2025, 8:30:50 AM,127.00
5/26/2025, 8:31:01 AM,123.00
5/26/2025, 8:31:11 AM,139.00
5/26/2025, 8:31:21 AM,112.00
5/26/2025, 8:31:31 AM,132.00
5/26/2025, 8:31:41 AM,117.00
5/26/2025, 8:31:51 AM,118.00
5/26/2025, 8:32:02 AM,101.00
5/26/2025, 8:32:12 AM,106.00
5/26/2025, 8:32:22 AM,98.00
5/26/2025, 8:32:32 AM,96.00
5/26/2025, 8:32:42 AM,94.00
5/26/2025, 8:32:52 AM,106.00
5/26/2025, 8:33:02 AM,85.00
5/26/2025, 8:33:13 AM,110.00
5/26/2025, 8:33:23 AM,113.00
5/26/2025, 8:33:33 AM,115.00
5/26/2025, 8:33:43 AM,126.00
5/26/2025, 8:33:53 AM,150.00
5/26/2025, 8:34:03 AM,176.00
5/26/2025, 8:34:14 AM,190.00
5/26/2025, 8:34:24 AM,326.00
5/26/2025, 8:34:34 AM,335.00
5/26/2025, 8:34:44 AM,255.00
5/26/2025, 8:34:54 AM,256.00
5/26/2025, 8:35:04 AM,315.00
5/26/2025, 8:35:15 AM,419.00
5/26/2025, 8:35:25 AM,722.00
5/26/2025, 8:35:35 AM,655.00
5/26/2025, 8:35:45 AM,774.00
5/26/2025, 8:35:55 AM,635.00
5/26/2025, 8:36:05 AM,656.00
5/26/2025, 8:36:15 AM,668.00
5/26/2025, 8:36:26 AM,669.00
5/26/2025, 8:36:36 AM,607.00
5/26/2025, 8:36:46 AM,707.00
5/26/2025, 8:36:56 AM,602.00
5/26/2025, 8:37:06 AM,610.00
5/26/2025, 8:37:16 AM,609.00
5/26/2025, 8:37:26 AM,780.00
5/26/2025, 8:37:37 AM,735.00
5/26/2025, 8:37:47 AM,583.00
5/26/2025, 8:37:57 AM,634.00
5/26/2025, 8:38:07 AM,539.00
5/26/2025, 8:38:17 AM,506.00
5/26/2025, 8:38:27 AM,379.00
5/26/2025, 8:38:38 AM,389.00
5/26/2025, 8:38:48 AM,370.00
5/26/2025, 8:38:58 AM,628.00
5/26/2025, 8:39:08 AM,626.00
5/26/2025, 8:39:18 AM,349.00
5/26/2025, 8:39:28 AM,391.00
5/26/2025, 8:39:39 AM,399.00
5/26/2025, 8:39:49 AM,610.00
5/26/2025, 8:39:59 AM,688.00
5/26/2025, 8:40:09 AM,621.00
5/26/2025, 8:40:19 AM,562.00
5/26/2025, 8:40:29 AM,495.00
5/26/2025, 8:40:39 AM,523.00
5/26/2025, 8:40:50 AM,490.00
5/26/2025, 8:41:00 AM,449.00
5/26/2025, 8:41:10 AM,434.00
5/26/2025, 8:41:20 AM,628.00
5/26/2025, 8:41:30 AM,624.00
5/26/2025, 8:41:40 AM,553.00
5/26/2025, 8:41:51 AM,546.00
5/26/2025, 8:42:01 AM,448.00
5/26/2025, 8:42:11 AM,455.00
5/26/2025, 8:42:21 AM,494.00
5/26/2025, 8:42:31 AM,627.00
5/26/2025, 8:42:41 AM,691.00
5/26/2025, 8:42:51 AM,562.00
5/26/2025, 8:43:02 AM,506.00
5/26/2025, 8:43:12 AM,462.00
5/26/2025, 8:43:22 AM,430.00
5/26/2025, 8:43:32 AM,564.00
5/26/2025, 8:43:42 AM,747.00
5/26/2025, 8:43:52 AM,755.00
5/26/2025, 8:44:03 AM,735.00
5/26/2025, 8:44:13 AM,603.00
5/26/2025, 8:44:23 AM,543.00
5/26/2025, 8:44:33 AM,464.00
5/26/2025, 8:44:43 AM,380.00
5/26/2025, 8:44:53 AM,385.00
5/26/2025, 8:45:03 AM,449.00
5/26/2025, 8:45:14 AM,430.00
5/26/2025, 8:45:24 AM,446.00
5/26/2025, 8:45:34 AM,400.00
5/26/2025, 8:45:44 AM,461.00
5/26/2025, 8:45:54 AM,543.00
5/26/2025, 8:46:04 AM,599.00
5/26/2025, 8:46:14 AM,776.00
5/26/2025, 8:46:25 AM,882.00
5/26/2025, 8:46:35 AM,893.00
5/26/2025, 8:46:45 AM,891.00
5/26/2025, 8:46:55 AM,884.00
5/26/2025, 8:47:05 AM,881.00
5/26/2025, 8:47:15 AM,880.00
5/26/2025, 8:47:25 AM,882.00
5/26/2025, 8:47:36 AM,855.00
5/26/2025, 8:47:46 AM,873.00
5/26/2025, 8:47:56 AM,842.00
5/26/2025, 8:48:06 AM,880.00
5/26/2025, 8:48:16 AM,839.00
5/26/2025, 8:48:27 AM,878.00
5/26/2025, 8:48:37 AM,873.00
5/26/2025, 8:48:47 AM,873.00
5/26/2025, 8:48:57 AM,873.00
5/26/2025, 8:49:07 AM,872.00
5/26/2025, 8:49:17 AM,877.00
5/26/2025, 8:49:27 AM,848.00
5/26/2025, 8:49:37 AM,874.00
5/26/2025, 8:49:48 AM,869.00
5/26/2025, 8:49:58 AM,871.00
5/26/2025, 8:50:08 AM,875.00
5/26/2025, 8:50:18 AM,877.00
5/26/2025, 8:50:28 AM,877.00
5/26/2025, 8:50:38 AM,874.00
5/26/2025, 8:50:49 AM,866.00
5/26/2025, 8:50:59 AM,869.00
5/26/2025, 8:51:09 AM,846.00
5/26/2025, 8:51:19 AM,877.00
5/26/2025, 8:51:29 AM,880.00
5/26/2025, 8:51:39 AM,841.00
5/26/2025, 8:51:49 AM,861.00
5/26/2025, 8:52:00 AM,848.00
5/26/2025, 8:52:10 AM,848.00
5/26/2025, 8:52:20 AM,880.00
5/26/2025, 8:52:30 AM,879.00
5/26/2025, 8:52:40 AM,845.00
5/26/2025, 8:52:50 AM,841.00
5/26/2025, 8:53:00 AM,877.00
5/26/2025, 8:53:11 AM,877.00
5/26/2025, 8:53:21 AM,877.00
5/26/2025, 8:53:31 AM,875.00
5/26/2025, 8:53:41 AM,880.00
5/26/2025, 8:53:51 AM,853.00
5/26/2025, 8:54:01 AM,891.00
5/26/2025, 8:54:12 AM,887.00
5/26/2025, 8:54:22 AM,893.00
5/26/2025, 8:54:32 AM,894.00
5/26/2025, 8:54:42 AM,886.00
5/26/2025, 8:54:52 AM,842.00
5/26/2025, 8:55:03 AM,855.00
5/26/2025, 8:55:13 AM,854.00
5/26/2025, 8:55:23 AM,855.00
5/26/2025, 8:55:33 AM,902.00
5/26/2025, 8:55:43 AM,880.00
5/26/2025, 8:55:53 AM,878.00
5/26/2025, 8:56:03 AM,919.00
5/26/2025, 8:56:14 AM,925.00
5/26/2025, 8:56:24 AM,901.00
5/26/2025, 8:56:34 AM,934.00
5/26/2025, 8:56:44 AM,937.00
5/26/2025, 8:56:54 AM,942.00
5/26/2025, 8:57:04 AM,907.00
5/26/2025, 8:57:14 AM,902.00
5/26/2025, 8:57:24 AM,927.00
5/26/2025, 8:57:35 AM,934.00
5/26/2025, 8:57:45 AM,899.00
5/26/2025, 8:57:55 AM,939.00
5/26/2025, 8:58:05 AM,941.00
5/26/2025, 8:58:15 AM,942.00
5/26/2025, 8:58:25 AM,943.00
5/26/2025, 8:58:36 AM,944.00
5/26/2025, 8:58:46 AM,945.00
5/26/2025, 8:58:56 AM,950.00
5/26/2025, 8:59:06 AM,953.00
5/26/2025, 8:59:16 AM,919.00
5/26/2025, 8:59:26 AM,918.00
5/26/2025, 8:59:36 AM,956.00
5/26/2025, 8:59:47 AM,960.00
5/26/2025, 8:59:57 AM,956.00
5/26/2025, 9:00:07 AM,956.00
5/26/2025, 9:00:17 AM,951.00
5/26/2025, 9:00:27 AM,957.00
5/26/2025, 9:00:37 AM,903.00
5/26/2025, 9:00:47 AM,619.00
5/26/2025, 9:00:58 AM,761.00
5/26/2025, 9:01:08 AM,880.00
5/26/2025, 9:01:18 AM,939.00
5/26/2025, 9:01:28 AM,944.00
5/26/2025, 9:01:38 AM,944.00
5/26/2025, 9:01:49 AM,946.00
5/26/2025, 9:01:59 AM,946.00
5/26/2025, 9:02:09 AM,921.00
5/26/2025, 9:02:30 AM,952.00
5/26/2025, 9:02:41 AM,950.00
5/26/2025, 9:02:51 AM,899.00
5/26/2025, 9:03:01 AM,924.00
5/26/2025, 9:03:11 AM,883.00
5/26/2025, 9:03:21 AM,832.00
5/26/2025, 9:03:31 AM,785.00
5/26/2025, 9:03:42 AM,743.00
5/26/2025, 9:03:52 AM,708.00
5/26/2025, 9:04:02 AM,702.00
5/26/2025, 9:04:12 AM,733.00
5/26/2025, 9:04:22 AM,755.00
5/26/2025, 9:04:32 AM,727.00
5/26/2025, 9:04:42 AM,743.00
5/26/2025, 9:04:53 AM,813.00
5/26/2025, 9:05:03 AM,853.00
5/26/2025, 9:05:13 AM,844.00
5/26/2025, 9:05:23 AM,878.00
5/26/2025, 9:05:33 AM,873.00
5/26/2025, 9:05:43 AM,867.00
5/26/2025, 9:05:53 AM,819.00
5/26/2025, 9:06:04 AM,848.00
5/26/2025, 9:06:14 AM,853.00
5/26/2025, 9:06:24 AM,859.00
5/26/2025, 9:06:34 AM,841.00
5/26/2025, 9:06:44 AM,813.00
5/26/2025, 9:06:54 AM,726.00
5/26/2025, 9:07:05 AM,704.00
5/26/2025, 9:07:15 AM,689.00
5/26/2025, 9:07:25 AM,683.00
5/26/2025, 9:07:35 AM,708.00
5/26/2025, 9:07:45 AM,741.00
5/26/2025, 9:07:55 AM,737.00
5/26/2025, 9:08:05 AM,702.00
5/26/2025, 9:08:15 AM,727.00
5/26/2025, 9:08:26 AM,730.00
5/26/2025, 9:08:36 AM,688.00
5/26/2025, 9:08:46 AM,716.00
5/26/2025, 9:08:56 AM,715.00
5/26/2025, 9:09:06 AM,711.00
5/26/2025, 9:09:16 AM,709.00
5/26/2025, 9:09:27 AM,695.00
5/26/2025, 9:09:37 AM,691.00
5/26/2025, 9:09:47 AM,699.00
5/26/2025, 9:09:57 AM,733.00
5/26/2025, 9:10:07 AM,773.00
5/26/2025, 9:10:17 AM,785.00
5/26/2025, 9:10:27 AM,848.00
5/26/2025, 9:10:38 AM,702.00
5/26/2025, 9:10:48 AM,757.00
5/26/2025, 9:10:58 AM,877.00
5/26/2025, 9:11:08 AM,814.00
5/26/2025, 9:11:18 AM,949.00
5/26/2025, 9:11:28 AM,896.00
5/26/2025, 9:11:38 AM,640.00
5/26/2025, 9:11:49 AM,1021.00
5/26/2025, 9:11:59 AM,1063.00
5/26/2025, 9:12:09 AM,1059.00
5/26/2025, 9:12:19 AM,1056.00
5/26/2025, 9:12:29 AM,1006.00
5/26/2025, 9:12:39 AM,1061.00
5/26/2025, 9:12:49 AM,1056.00
5/26/2025, 9:13:00 AM,1034.00
5/26/2025, 9:13:10 AM,1078.00
5/26/2025, 9:13:20 AM,994.00
5/26/2025, 9:13:30 AM,695.00
5/26/2025, 9:13:40 AM,700.00
5/26/2025, 9:13:50 AM,723.00
5/26/2025, 9:14:00 AM,767.00
5/26/2025, 9:14:11 AM,701.00
5/26/2025, 9:14:21 AM,542.00
5/26/2025, 9:14:31 AM,592.00
5/26/2025, 9:14:41 AM,591.00
5/26/2025, 9:14:51 AM,627.00
5/26/2025, 9:15:01 AM,655.00
5/26/2025, 9:15:12 AM,609.00
5/26/2025, 9:15:22 AM,496.00
5/26/2025, 9:15:32 AM,470.00
5/26/2025, 9:15:42 AM,448.00
5/26/2025, 9:15:52 AM,433.00
5/26/2025, 9:16:02 AM,434.00
5/26/2025, 9:16:12 AM,471.00
5/26/2025, 9:16:23 AM,530.00
5/26/2025, 9:16:33 AM,502.00
5/26/2025, 9:16:43 AM,479.00
5/26/2025, 9:16:53 AM,545.00
5/26/2025, 9:17:03 AM,511.00
5/26/2025, 9:17:13 AM,546.00
5/26/2025, 9:17:24 AM,533.00
5/26/2025, 9:17:34 AM,523.00
5/26/2025, 9:17:44 AM,527.00
5/26/2025, 9:17:54 AM,531.00
5/26/2025, 9:18:04 AM,537.00
5/26/2025, 9:18:14 AM,546.00
5/26/2025, 9:18:24 AM,551.00
5/26/2025, 9:18:35 AM,550.00
5/26/2025, 9:18:45 AM,562.00
5/26/2025, 9:18:55 AM,567.00
5/26/2025, 9:19:05 AM,573.00
5/26/2025, 9:19:15 AM,583.00
5/26/2025, 9:19:25 AM,567.00
5/26/2025, 9:19:35 AM,585.00
5/26/2025, 9:19:45 AM,631.00
5/26/2025, 9:19:56 AM,655.00
5/26/2025, 9:20:06 AM,703.00
5/26/2025, 9:20:16 AM,765.00
5/26/2025, 9:20:26 AM,839.00
5/26/2025, 9:20:36 AM,879.00
5/26/2025, 9:20:47 AM,811.00
5/26/2025, 9:20:57 AM,790.00
5/26/2025, 9:21:07 AM,707.00
5/26/2025, 9:21:17 AM,649.00
5/26/2025, 9:21:27 AM,685.00
5/26/2025, 9:21:37 AM,720.00
5/26/2025, 9:21:47 AM,705.00
5/26/2025, 9:21:58 AM,805.00
5/26/2025, 9:22:08 AM,837.00
5/26/2025, 9:22:18 AM,838.00
5/26/2025, 9:22:28 AM,831.00
5/26/2025, 9:22:38 AM,790.00
5/26/2025, 9:22:48 AM,758.00
5/26/2025, 9:22:58 AM,794.00
5/26/2025, 9:23:09 AM,815.00
5/26/2025, 9:23:19 AM,823.00
5/26/2025, 9:23:29 AM,902.00
5/26/2025, 9:23:39 AM,886.00
5/26/2025, 9:23:49 AM,786.00
5/26/2025, 9:23:59 AM,793.00
5/26/2025, 9:24:10 AM,846.00
5/26/2025, 9:24:20 AM,814.00
5/26/2025, 9:24:30 AM,801.00
5/26/2025, 9:24:40 AM,819.00
5/26/2025, 9:24:50 AM,752.00
5/26/2025, 9:25:00 AM,769.00
5/26/2025, 9:25:10 AM,879.00
5/26/2025, 9:25:21 AM,944.00
5/26/2025, 9:25:31 AM,999.00
5/26/2025, 9:25:41 AM,1054.00
5/26/2025, 9:25:51 AM,1039.00
5/26/2025, 9:26:01 AM,950.00
5/26/2025, 9:26:11 AM,954.00
5/26/2025, 9:26:22 AM,959.00
5/26/2025, 9:26:32 AM,912.00
5/26/2025, 9:26:42 AM,890.00
5/26/2025, 9:26:52 AM,823.00
5/26/2025, 9:27:02 AM,756.00
5/26/2025, 9:27:12 AM,781.00
5/26/2025, 9:27:22 AM,786.00
5/26/2025, 9:27:33 AM,757.00
5/26/2025, 9:27:43 AM,765.00
5/26/2025, 9:27:53 AM,788.00
5/26/2025, 9:28:03 AM,829.00
5/26/2025, 9:28:13 AM,909.00
5/26/2025, 9:28:23 AM,922.00
5/26/2025, 9:28:33 AM,885.00
5/26/2025, 9:28:44 AM,894.00
5/26/2025, 9:28:54 AM,893.00
5/26/2025, 9:29:04 AM,867.00
5/26/2025, 9:29:14 AM,786.00
5/26/2025, 9:29:24 AM,785.00
5/26/2025, 9:29:34 AM,706.00
5/26/2025, 9:29:44 AM,464.00
5/26/2025, 9:29:54 AM,438.00
5/26/2025, 9:30:04 AM,428.00
5/26/2025, 9:30:15 AM,422.00
5/26/2025, 9:30:25 AM,427.00
5/26/2025, 9:30:35 AM,436.00
5/26/2025, 9:30:45 AM,432.00
5/26/2025, 9:30:55 AM,507.00
5/26/2025, 9:31:05 AM,589.00
5/26/2025, 9:31:15 AM,568.00
5/26/2025, 9:31:26 AM,544.00
5/26/2025, 9:31:36 AM,546.00
5/26/2025, 9:31:46 AM,543.00
5/26/2025, 9:31:56 AM,537.00
5/26/2025, 9:32:06 AM,511.00
5/26/2025, 9:32:16 AM,497.00
5/26/2025, 9:32:27 AM,483.00
5/26/2025, 9:32:37 AM,466.00
5/26/2025, 9:32:47 AM,431.00
5/26/2025, 9:32:57 AM,443.00
5/26/2025, 9:33:07 AM,433.00
5/26/2025, 9:33:17 AM,425.00
5/26/2025, 9:33:27 AM,413.00
5/26/2025, 9:33:37 AM,407.00
5/26/2025, 9:33:48 AM,401.00
5/26/2025, 9:33:58 AM,400.00
5/26/2025, 9:34:08 AM,399.00
5/26/2025, 9:34:18 AM,398.00
5/26/2025, 9:34:28 AM,380.00
5/26/2025, 9:34:38 AM,374.00
5/26/2025, 9:34:48 AM,395.00
5/26/2025, 9:34:59 AM,395.00
5/26/2025, 9:35:09 AM,397.00
5/26/2025, 9:35:19 AM,400.00
5/26/2025, 9:35:29 AM,399.00
5/26/2025, 9:35:39 AM,400.00
5/26/2025, 9:35:50 AM,403.00
5/26/2025, 9:36:00 AM,380.00
5/26/2025, 9:36:10 AM,400.00
5/26/2025, 9:36:20 AM,393.00
5/26/2025, 9:36:30 AM,400.00
5/26/2025, 9:36:40 AM,380.00
5/26/2025, 9:36:50 AM,400.00
5/26/2025, 9:37:01 AM,403.00
5/26/2025, 9:37:11 AM,389.00
5/26/2025, 9:37:21 AM,400.00
5/26/2025, 9:37:31 AM,393.00
5/26/2025, 9:37:41 AM,396.00
5/26/2025, 9:37:51 AM,395.00
5/26/2025, 9:38:01 AM,393.00
5/26/2025, 9:38:12 AM,387.00
5/26/2025, 9:38:22 AM,387.00
5/26/2025, 9:38:32 AM,370.00
5/26/2025, 9:38:42 AM,390.00
5/26/2025, 9:38:52 AM,385.00
5/26/2025, 9:39:02 AM,370.00
5/26/2025, 9:39:12 AM,389.00
5/26/2025, 9:39:23 AM,389.00
5/26/2025, 9:39:33 AM,389.00
5/26/2025, 9:39:43 AM,391.00
5/26/2025, 9:39:53 AM,391.00
5/26/2025, 9:40:03 AM,392.00
5/26/2025, 9:40:13 AM,388.00
5/26/2025, 9:40:23 AM,390.00
5/26/2025, 9:40:34 AM,394.00
5/26/2025, 9:40:44 AM,398.00
5/26/2025, 9:40:54 AM,402.00
